Sample Report (Standard)
---------------------------------------
MS Data File Information
---------------------------------------









---------------------------------------
Target Compounds
53,9.571,"ACIDE GLYOXYLIQUE",TIC,1.049e+7,10489322,789,
54,9.607,"No Match",Unk.,1.010e+7,10095562,----,
55,9.720,"acide malonique",TIC,2.300e+7,23004212,859,
56,11.539,"No Match",Unk.,3.249e+6,3248551,----,
57,11.623,"No Match",Unk.,1.089e+7,10887368,----,
58,12.468,"X ion 243",TIC,8.054e+6,8053536,859,
59,12.713,"ACETO ACETATE pic 2",TIC,4.103e+6,4103318,771,
60,13.714,"No Match",Unk.,1.022e+8,102201760,----,
61,14.880,"No Match",Unk.,1.930e+7,19301486,----,
62,15.611,"No Match",Unk.,2.573e+7,25733246,----,
63,17.962,"No Match",Unk.,2.212e+6,2211825,----,
64,20.109,"No Match",Unk.,2.942e+6,2941749,----,
65,20.208,"31_3-METHYLGLUT",TIC,1.965e+6,1964687,839,
66,20.494,"No Match",Unk.,1.343e+6,1343149,----,
67,21.051,"No Match",Unk.,2.623e+6,2622654,----,
68,21.155,"No Match",Unk.,3.273e+6,3272762,----,
69,21.309,"uracil 5,6dihydro-02,04-ditm",TIC,3.810e+7,38102724,761,
70,21.510,"No Match",Unk.,8.379e+6,8379340,----,
71,22.392,"ACIDE 4 OH CYCLOHEXANE CARBO",TIC,4.942e+7,49424688,853,
72,22.600,"39. PYROGLUTAMIC",TIC,8.741e+6,8741462,861,
73,23.214,"No Match",Unk.,5.437e+6,5436644,----,
74,23.611,"No Match",Unk.,1.789e+6,1789216,----,
75,24.596,"No Match",Unk.,1.375e+7,13747841,----,
76,25.777,"ACIDE OH BENZOIQUE",TIC,2.182e+7,21815566,912,
77,26.538,"ACIDE 2 CETOGLUTARIQUE",TIC,3.159e+7,31588822,750,
78,27.282,"suberylglycine di tms",TIC,1.456e+7,14560362,734,
79,27.474,"No Match",Unk.,6.542e+6,6541916,----,
80,27.596,"No Match",Unk.,2.103e+7,21030638,----,
81,28.279,"ACIDE 2CETOADIPIQUE triTMS",TIC,1.412e+7,14122779,706,
82,29.568,"X Ion 201 oxapoxyC8 TCM",TIC,1.043e+8,104271400,893,
83,30.458,"No Match",Unk.,3.900e+6,3899520,----,
84,31.280,"No Match",Unk.,2.381e+7,23809642,----,
85,31.498,"HIPPURIQUE MONO TMS",TIC,1.059e+8,105947920,870,
86,31.766,"No Match",Unk.,2.688e+6,2688041,----,
87,33.059,"No Match",Unk.,1.101e+7,11007974,----,
88,35.853,"Hexanoylglycine monoTMS",TIC,3.768e+6,3768173,711,
89,36.514,"ACIDE PALMITIQUE",TIC,9.828e+6,9827847,815,
90,37.411,"No Match",Unk.,8.872e+6,8872121,----,
91,40.458,"ACIDE pOH HIPPURIQUE diTMS",TIC,3.931e+7,39308752,908,
92,40.892,"ACIDE STEARIQUE",TIC,5.585e+6,5584511,811,
93,42.610,"No Match",Unk.,9.984e+7,99840776,----,
94,43.203,"No Match",Unk.,5.034e+6,5033769,----,
95,48.432,"No Match",Unk.,149311,149311,----,
96,50.820,"No Match",Unk.,305393,305393,----,
97,53.428,"No Match",Unk.,309315,309315,----,
98,53.514,"No Match",Unk.,729653,729653,----,
99,53.604,"No Match",Unk.,1.749e+6,1749230,----,
